ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
815,815,Nhất Hiệp Chướng Mục,Tấn công một mục tiêu,"Thủ pháp ám khí vô song Đường Môn, kích động ám khí tấn công mục tiêu từ hai phía. Sử dụng tạo thành thương tổn lớn lên mục tiêu đồng thời có tỷ lệ khiến mục tiêu bị thất minh",FightSkillTangMen_14,1093,-1,-1,,"0,Cast_TM;0,Cast_NhatHiepChuongMuc","0,Fly_NhatHiepChuongMuc","0,EXP_NhatHiepChuongMuc",,,,,Active,RangedSingleTarget,11,85,true,1,true,true,15,0,600,Enemy,0,450,1,80,-1,true,tangmen_yixiezhangmu,,20
81501,-1,Nhất Hiệp Chướng Mục - Thất minh,,"Thất minh, tự ý di chuyển ngẫu nhiên xung quanh, không thể chủ động thay đổi",FightSkillTangMen_14,-1,-1,-1,,,,,"0,ThatMinh",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tangmen_yixiezhangmu_child,,20
816,812,Chấn Tiễn Thức,Trấn phái tiêu thức,"Sử dụng nội lực hợp nhất cùng công kích liên nỗ. Trạng thái công kích, gia tăng sát thương của bản thân",FightSkillTangMen_15,1106,1094,-1,"0,PreCast_ChanTienThuc;0,PreCast_ChanTienThuc1","0,Cast_ChanTienThuc",,,,,,,Active,SingleTargetBuff,11,85,true,30,false,false,0,0,300,Self,5000,300,1,100,-1,true,tangmen_zhenjianshi,,20
817,817,Phong Lôi Vạn Quân,Tấn công một mục tiêu,"Ám khí độc bộ Đường Môn, uy lực tuy không kinh thiên động địa nhưng lực chiến thì không đơn giản. Sử dụng sẽ tạo thương tổn lớn lên mục tiêu, gây ra trạng thái hư nhược, tăng sát thương phải nhận",FightSkillTangMen_4,1095,-1,-1,,"0,Cast_TM;0,SubCast_PhongLoiVanQuan",,,"0,EXP_PhongLoiVanQuan",,,,Active,MeleeSingleTarget,11,85,true,50,false,false,20,0,300,Enemy,0,300,1,100,-1,true,tangmen_fengleiwanjun,,20
818,818,Thiên Nữ Tán Hoa,Tấn công mục tiêu và nhiều mục tiêu xung quanh,"Thủ pháp ám khí ảo diệu của Đường Môn, hướng địch nhân mà công kích như Mạn thiên hoa vũ, Bàn đích phi phiêu. Sử dụng tạo thương tổn lớn lên các mục tiêu xung quanh",FightSkillTangMen1_3,1096,-1,-1,,"0,Cast_TM;0,Cast_ThienNuTanHoa",,"0,EXP_ThienNuTanHoa",,,,,Active,MultipleTargetsAroundTarget,11,86,true,10,true,true,15,5,600,Enemy,0,300,1,-1,-1,true,tangmen_tiannvzanhua,,20
819,819,Băng Tiêu Đồng Thích,Hỗ trợ bản thân,Đường Môn vô song thức trùng phá huyệt vị. Sử dụng có thể khiến đệ tử Đường Môn miễn nhiễm hiệu quả phong huyệt,FightSkillTangMen_2,1097,-1,-1,,"0,SubCast_BangTieuDongThich",,,,,,,Active,SingleTargetBuff,11,86,true,30,false,false,0,0,600,Self,0,300,1,-1,-1,true,tangmen_bingxiaotongti,,20
820,820,Hàm Sa Xạ Ảnh,Hỗ trợ bản thân,Tương truyền do tổ sư Đường Môn sáng tạo kết hợp sức mạnh của liên nỗ. Sử dụng sau mỗi lần công kích sẽ gây trạng thái thất minh lên mục tiêu,FightSkillTangMen_7,1098,-1,-1,,"0,Cast_TM;0,HamXaSaAnh",,,,,,,Active,SingleTargetBuff,11,86,true,60,false,false,0,0,600,Self,0,300,1,-1,-1,true,tangmen_hanshasheying,,20
82001,-1,Hàm Sa Xạ Ảnh - Thất minh,,"Thất minh, tự ý di chuyển ngẫu nhiên xung quanh, không thể chủ động thay đổi",FightSkillTangMen_7,-1,-1,-1,,,,,"0,ThatMinh",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tangmen_hanshasheying_child,,20
821,821,Khôi Lỗi Hương,Cạm bẫy,"Công phu đệ nhất ám khí độc môn, phong tỏa địch nhân, công kích nhiều phía. Sử dụng phóng thích cạm bẫy giữ chân nhiều mục tiêu, gây trạng thái định thân cho mục tiêu khi tiếp xúc",FightSkillTangMen_11,1099,674,-1,"0,PreCast_KhoiLoiHuong","0,Cast_XY","0,Fly_KhoiLoiHuong","0,EXP_KhoiLoiHuong1;0,EXP_KhoiLoiHuong2_black",,,,,Active,Trap,11,87,false,65,false,false,0,4,600,Enemy,1000,300,1,100,-1,true,tangmen_kuileixiang,,20
82101,-1,Khôi Lỗi Hương - Định thân,,"Định thân, không thể di chuyển",FightSkillTangMen_11,-1,-1,-1,,,,,"0,DinhThan",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,4,0,Enemy,0,300,1,100,-1,false,tangmen_kuileixiang_child,,20
822,822,Khổng Tước Linh,Khống chế một mục tiêu,"Công phu ám khí đệ nhất Đường Môn, sát thương vô cùng lớn. Sử dụng độc công gây ra thương tổn lớn lên mục tiêu, đồng thời hút khí của mục tiêu chuyển sang cho đệ tử Đường Môn",FightSkillTangMen_10,1100,-1,-1,,"0,Cast_TM;0,Cast_KhongTuocLinh","0,Fly_KhongTuocLinh","0,EXP_KhongTuocLinh",,,,,Active,RangedSingleTarget,11,87,false,45,true,true,15,0,600,Enemy,0,450,1,-1,-1,true,tangmen_kongqueling,,20
823,823,Thập Phương Câu Diệt,Hỗ trợ bản thân,Là công phu đắc ý do tổ sư Đường Môn truyền lại. Sử dụng mỗi khi đánh trúng mục tiêu có thể gia tăng hội công cho đệ tử Đường Môn liên tiếp 10 lần,FightSkillTangMen1_1,1101,-1,-1,,"0,Cast_TM;0,SubCast_ThapPhuongCauDiet",,,,,,,Active,SingleTargetBuff,11,87,false,80,false,false,0,0,600,Self,0,300,1,-1,-1,true,tangmen_shifanggoumie,,20
82301,-1,Thập Phương Câu Diệt - Hội tâm,,Tăng hội công,FightSkillTangMen1_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,tangmen_shifanggoumie_child,,20
824,824,Lạc Nhật Truy Tinh,Tấn công một mục tiêu,"Võ lâm tối cao tuyệt học, căn cứ đẳng cấp tâm pháp tạo thành thương tổn",FightSkillshipotianjing_11,1102,-1,-1,,,,,,,,,Active,RangedSingleTarget,11,88,false,1,true,true,15,0,800,Enemy,0,300,1,100,-1,true,eighthbook_damage_magical,,20
825,825,Lục Hợp Cấm Vực,Khống chế một mục tiêu,"Võ lâm tối cao tuyệt học, căn cứ đẳng cấp tâm quy định thời gian khống chế mục tiêu",FightSkillkunxiansuo_11,1103,-1,-1,,,,,,,,,Active,RangedSingleTarget,11,88,false,1,true,false,15,0,800,Enemy,0,300,1,100,-1,true,eighthbook_control_magical,,20
826,826,Ảnh Tử Thích Khách,Hỗ trợ đồng đội,Kỹ năng hỗ trợ của đệ tử phái Đường Môn. Sau khi sử dụng có thể gia tăng công kích của bạn hữu,FightSkillMurong2_2,767,-1,-1,,"0,Cast_TM;300,Cast_TayKinhPhatMach;500,Cast_TayKinhPhatMach1",,,,,,,Active,SingleTargetBuff,11,87,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,tangmen_yingzicike,,20
830,830,Càn Khôn Dẫn,Tấn công một mục tiêu liên tục,Công phu nhập môn của Quỷ Cốc Đệ Tử. Sau khi dùng có thể liên tục gây sát thương cho mục tiêu,FightSkillGuiGu1_1,1157,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,WD_aaaaaaaaaa10;600,EXP_CanKhonDan_KhopTay;600,EXP_CanKhonDan_KhopTay_Black;0,SubCast_CanKhonDan","0,Fly_CanKhonDan;0,Fly_CanKhonDan_black","0,EXP_CanKhonDan;0,EXP_CanKhonDan_Black",,,,,Active,RangedSingleTarget,12,89,true,1,true,true,15,0,600,Enemy,0,300,3,-1,-1,false,guigu_qiankunyin,,20
831,831,Thái Thượng Vong Tình,Tấn công nhiều mục tiêu ở vị trí chỉ định,"Một trong những tuyệt kỹ của Quỷ Cốc, dùng nội lực dẫn chân khí của đất trời. Sau khi dùng có thể gây sát thương cho nhiều kẻ địch trong khu vực mục tiêu",FightSkillGuiGu1_2,1161,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_ThaiThuongVongTinh",,"0,EXP_ThaiThuongVongTinh;0,EXP_ThaiThuongVongTinh_Black",,,,,Active,MultipleTargetsAroundPosition,12,89,true,10,true,true,15,5,300,Enemy,0,300,1,-1,-1,true,guigu_taishangwangqing,,20
832,832,Tạo Hóa Tam Sinh,Hỗ trợ đồng đội,"Quỷ Cốc Đệ Tử quan tâm bằng hữu, dùng chân khí của bản thân đả thông hai mạch nhâm đốc cho mục tiêu, khai mở tiềm năng võ học. Sau khi dùng tăng 4 loại thuộc tính tấn công của đồng đội",FightSkillGuiGu1_11,1172,-1,-1,,"0,Cast_qc;0,Cast_qc4;600,SubCast_TaoHoaTamSinh;600,SubCast_TaoHoaTamSinh_Black",,,,,,,Active,SingleTargetBuff,12,89,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,guigu_zaohuasansheng,,20
833,833,Nhất Khí Tam Thanh,Tấn công một mục tiêu,Chiêu thức tấn công kết hợp giữ lý lẽ Đạo gia và nội công vô thượng. Sau khi dùng sẽ tăng nhiều sát thương thuộc tính Huyền,FightSkillGuiGu1_8,1166,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_NhatKhiTamThanh",,"0,EXP_NhatKhiTamThanh",,,,,Active,RangedSingleTarget,12,90,true,45,true,true,15,0,600,Enemy,0,300,1,-1,-1,true,guigu_yiqisanqing,,20
834,834,Phù Dao Trực Thượng,Hỗ trợ bản thân,"Đại phong khởi hề vân phi dương, sau khi dùng tăng tốc độ di chuyển của đệ tử Quỷ Cốc",FightSkillGuiGu1_12,1184,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_PhuGiaoTrucThuong;0,SubCast_PhongVanPhanPhuc_Black",,,"0,Buff_PhuGiaoTrucThuong",,,,Active,SingleTargetBuff,12,90,true,20,false,false,0,0,300,Self,0,300,1,100,-1,true,guigu_fuyaozhishang,,20
835,835,Đào Nhiên Nhất Túy,Khống chế một mục tiêu,Chiêu tất sát được sáng tạo từ diệu pháp. Sau khi dùng sẽ khiến mục tiêu trong trạng thái tê liệt,FightSkillGuiGu1_3,1185,-1,-1,,"0,Cast_qc;0,Cast_qc2;600,SubCast_DaoNhienNhatQuy","0,Fly_DaoNhienNhatQuy","0,EXP_DaoNhienNhatQuy",,,,,Active,RangedSingleTarget,12,90,true,30,true,false,15,0,600,Enemy,0,400,1,-1,-1,true,guigu_taoranyizui,,20
836,836,Bão Nguyên Thủ Nhất,Hỗ trợ bản thân và đồng đội,"Tích tụ tinh hoa của nhật nguyệt, đạo thuật thần bí bảo vệ các kinh mạch. Sau khi dùng tăng tất cả kháng tính của đồng đội xung quanh",FightSkillGuiGu1_10,1155,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,BaoNguyenThuNhat",,,,,,,Active,MultipleTargetsBuff,12,90,true,40,false,false,0,7,600,SelfAndAlly,0,300,1,-1,-1,true,guigu_baoyuanshouyi,,20
837,837,Huỳnh Hoặc Thủ Tâm,Khống chế một mục tiêu,"Chiêu thức vô song mượn sức mạnh thi triển chân khí trong cơ thể thiêu đốt kẻ địch. Sau khi dùng khiến mục tiêu trong trạng thái thiêu đốt, liên tục mất máu",FightSkillGuiGu1_9,1174,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_HuynhHoacThuTam;0,SubCast_HuynhHoacThuTam_Black","0,Fly_HuynhHoacThuTam","0,EXP_HuynhHoacThuTam",,,,,Active,RangedSingleTarget,12,91,true,20,true,true,15,0,600,Enemy,0,500,1,-1,-1,true,guigu_yinghuoshouxin,,20
83701,-1,Huỳnh Hoặc Thủ Tâm - Thiêu đốt,,"Thiêu đốt, liên tục mất máu mỗi giây",FightSkillGuiGu1_9,-1,-1,-1,,,,,"0,ThieuDot",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,guigu_yinghuoshouxin_child,,20
838,838,Tụ Tinh Trận - Trường Sinh,Trận pháp,"Dùng Vạn Pháp Phù Lục và Tinh Tú Trận Kỳ, mượn sức mạnh diệu pháp của Nam Cực Tinh. Sau khi dùng kích hoạt Trường Sinh Trận, giúp đồng đội nhận được hiệu quả hồi sinh lực",FightSkillGuiGu2_8,1159,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_TuTinhTran_Black;0,PreCast_TuTinhTran_3",,,,,,guigu_juxingzhen_changsheng,Active,Mark,12,91,true,30,true,false,0,10,600,SelfAndAlly,0,300,1,-1,-1,true,guigu_juxingzhen_changsheng,,20
83801,-1,Tụ Tinh Trận - Trường Sinh - Phục hồi,,Phục hồi sinh lực cho đồng đội xung quanh trận pháp,FightSkillGuiGu2_8,-1,-1,-1,,,,,"0,PreCast_TuTinhTran_TruongSinh;0,PreCast_TuTinhTran_Mau",,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,10,0,SelfAndAlly,0,300,1,100,-1,false,guigu_juxingzhen_changsheng_child,,20
839,839,Tuyệt Tinh Trận - Phá Quân,Trận pháp,"Dùng Vạn Pháp Phù Lục và Tinh Tú Trận Kỳ, mượn sức mạnh diệu pháp của Phá Quân Tinh. Sau khi dùng kích hoạt Phá Quân Trận, làm giảm sức chiến đấu của kẻ địch trong trận",FightSkillGuiGu1_15,1159,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_TuTinhTran;0,PreCast_TuTinhTran_3;0,PreCast_TuTinhTran_Black",,,,,,guigu_juexingzhen_pojun,Active,Mark,12,91,true,40,true,false,0,15,600,Enemy,0,300,1,-1,-1,true,guigu_juexingzhen_pojun,,20
83901,-1,Tuyệt Tinh Trận - Phá Quân - Hư nhược,,Giảm sức chiến đấu của kẻ địch xung quanh trận pháp,FightSkillGuiGu1_15,-1,-1,-1,,,,,"0,HuNhuoc",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,15,0,Enemy,0,300,1,100,-1,false,guigu_juexingzhen_pojun_child,,20
840,840,Bất Diệt Thân,Bị động,"Đạo pháp do Quỷ Cốc Môn Nhân tu hành nhiều năm mới lĩnh ngộ được, giúp đệ tử Quỷ Cốc tăng thuộc tính nội thủ nhận được từ phòng cụ",FightSkillGuiGu1_5,-1,-1,-1,,,,,,,,,Passive,None,12,92,true,1,false,false,0,0,0,Self,0,300,1,-1,0,false,guigu_bumieshen,,20
841,841,Vị Lão Tiên Suy,Tấn công một mục tiêu,"Chiêu thức thần bí dùng sức mạnh phù lục làm suy yếu sinh lực của kẻ địch. Sau khi dùng sẽ tăng sát thương cho mục tiêu, đồng thời có tỉ lệ khiến đối phương bị hư nhược",FightSkillGuiGu1_4,1187,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_ViLaoTienSuy;0,SubCast_ViLaoTienSuy_Black","0,Fly_ViLaoTienSuy;0,Fly_ViLaoTienSuy_Black","0,EXP_ViLaoTienSuy;0,EXP_ViLaoTienSuy_Black",,,,,Active,RangedSingleTarget,12,92,true,1,true,true,15,0,600,Enemy,0,300,1,-1,-1,true,guigu_weilaoxianshuai,,20
84101,-1,Vị Lão Tiên Suy - Hư nhược,,"Hư nhược, giảm né tránh, chính xác",FightSkillGuiGu1_4,-1,-1,-1,,,,,"0,HuNhuoc",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,guigu_weilaoxianshuai_child,,20
842,842,Tiêu Dao Du,Trấn phái tiêu thức,"Thân pháp tuyệt thế do Quỷ Cốc Môn Nhân cảm nhận Bắc Minh Côn Bằng bay lượn cửu tiêu mà sáng tạo nên. Sau khi dùng sẽ đổi thành trạng thái phòng ngự, tăng né tránh và chính xác của đệ tử Quỷ Cốc",FightSkillGuiGu1_7,1164,572,-1,"0,Cast_qc2;0,PreCast_TieuDaoDu","0,Buff_TieuDaoDu",,,,,,,Active,SingleTargetBuff,12,92,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,guigu_xiaoyaoyou,,20
843,843,Ngũ Khí Triều Nguyên,Hỗ trợ bản thân,Chiêu thức tuyệt diệu kích hoạt chân khí đan điền đả thông kinh mạch. Sau khi dùng tự phục hồi sinh lực của đệ tử Quỷ Cốc,FightSkillGuiGu1_6,1163,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_NguKhiTrieuNguyen",,,,,,,Active,SingleTargetBuff,12,92,true,50,false,false,0,0,600,Self,0,300,1,-1,-1,true,guigu_wuqichaoyuan,,20
844,844,Đạo Pháp Tâm,Bị động,"Quỷ Cốc Môn Nhân cảm nhận thiên cơ, trái tim linh lung được tu hành nhờ tham khảo đạo pháp, tăng nội công nhận được từ vũ khí loại trượng",FightSkillGuiGu1_14,-1,-1,-1,,,,,,,,,Passive,None,12,93,true,1,false,false,0,0,0,Self,0,300,1,-1,0,false,guigu_daofaxin,,20
845,845,Phong Vân Phản Phúc,Tấn công một mục tiêu,"Dùng công lực thông thiên để nắm bắt tình hình trong phạm vi, sau khi dùng gây sát thương lớn cho mục tiêu, đồng thời khiến mục tiêu rơi vào trạng thái tản công",FightSkillGuiGu1_16,1183,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,SubCast_PhongVanPhanPhuc;0,SubCast_PhongVanPhanPhuc_Black","0,Fly_PhongVanPhanPhuc","0,EXP_PhongVanPhanPhuc",,,,,Active,RangedSingleTarget,12,93,true,1,true,true,15,0,600,Enemy,0,300,1,-1,-1,true,guigu_fengyunfanfu,,20
84501,-1,Phong Vân Phản Phúc - Tản công,,"Tản công, không thể sử dụng kỹ năng",FightSkillGuiGu1_16,-1,-1,-1,,,,,"0,TanCong",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,guigu_fengyunfanfu_child,,20
846,842,Ý Tung Hoành,Trấn phái tiêu thức,"Công pháp tuyệt thế được truyền thừa từ ngàn năm tung hoành ngang dọc. Sau khi dùng sẽ thi triển thế tấn công, tăng thân pháp cho đệ tử Quỷ Cốc",FightSkillGuiGu2_10,1173,572,-1,"0,Cast_qc2;0,PreCast_YTungHoanh","0,Buff_YTungHoanh",,,,,,,Active,SingleTargetBuff,12,93,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,guigu_yizongheng,,20
847,847,Tụ Tinh Trận - Âm Dương,Trận pháp,"Dùng Vạn Pháp Phù Lục và Tinh Tú Trận Kỳ, mượn sức mạnh diệu pháp của Thái Âm Tinh. Sau khi dùng kích hoạt Âm Dương Trận, giúp đồng đội nhận hiệu quả giảm kháng đến âm",FightSkillGuiGu2_9,1159,-1,-1,,"0,PreCast_TuTinhTran;0,PreCast_TuTinhTran_3;0,PreCast_TuTinhTran_Black",,,,,,guigu_juxingzhen_yinyang,Active,Mark,12,93,true,50,true,false,0,10,600,SelfAndAlly,0,300,1,-1,-1,true,guigu_juxingzhen_yinyang,,20
84701,-1,Tụ Tinh Trận - Âm Dương - Hỗ trợ,,Tăng giảm kháng đến âm của bản thân,FightSkillGuiGu2_9,-1,-1,-1,,,,,"0,PreCast_TuTinhTran_2",,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,10,0,SelfAndAlly,0,300,1,100,-1,false,guigu_juxingzhen_yinyang_child,,20
848,848,Thanh Khê Trường Ca,Tấn công một mục tiêu,"Múa trường trượng, chiêu thức võ học dùng sức mạnh tấn công kẻ địch. Sau khi dùng sẽ gây sát thương cho nhiều kẻ địch xung quanh đệ tử Quỷ Cốc",FightSkillGuiGu2_5,1158,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_ThanhKheTruongCa",,"0,EXP_ThanhKheTruongCa",,,,,Active,MultipleTargetsAroundSelf,12,94,true,10,true,true,0,5,600,Enemy,0,300,1,-1,-1,true,guigu_qingxichangge,,20
849,849,Thiên Nhân Hợp Nhất,Hỗ trợ bản thân,Chiêu thức nội công sẽ xung phá các kinh mạch sau khi ngưng thần tịnh khí. Sau khi dùng sẽ giúp bản thân không bị ảnh hưởng của hiệu quả phong huyệt,FightSkillGuiGu2_2,1186,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_ThienNhanHopNhat",,,,,,,Active,SingleTargetBuff,12,94,true,30,false,false,0,0,600,Self,0,300,1,-1,-1,true,guigu_tianrenheyi,,20
850,850,Trích Tiên Mộng Ảnh,Hỗ trợ bản thân,Tâm quyết Quỷ Cốc mượn phù lục dẫn sức mạnh tinh thần để bảo vệ. Sau khi dùng sẽ giảm sát thương phải chịu trong thời gian nhất định,FightSkillGuiGu2_7,1189,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_TrichTienMongAnh",,,"0,PreCast_TrichTienMongAnh2",,,,Active,SingleTargetBuff,12,94,true,60,false,false,0,0,600,Self,0,300,1,-1,-1,true,guigu_zhexianmengying,,20
851,851,Tuyệt Tinh Trận - Thất Sát,Trận pháp,"Dùng Vạn Pháp Phù Lục và Tinh Tú Trận Kỳ, mượn sức mạnh diệu pháp của Thất Sát Tinh. Sau khi dùng kích hoạt Thất Sát Trận, khiến kẻ địch trong trận bị giảm tốc độ di chuyển",FightSkillGuiGu2_6,1159,-1,-1,,"0,Cast_qc2;0,PreCast_TuTinhTran;0,PreCast_TuTinhTran_3;0,PreCast_TuTinhTran_Black",,,,,,guigu_juexingzhen_qisha,Active,Mark,12,95,false,65,true,true,0,15,600,Enemy,0,300,1,-1,-1,true,guigu_juexingzhen_qisha,,20
85101,-1,Tuyệt Tinh Trận - Thất Sát - Cương ngạnh,,"Cương ngạnh, giảm tốc độ di chuyển",FightSkillGuiGu2_6,-1,-1,-1,,,,,"0,EXP_TuTinhTranThatSat",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,15,0,Enemy,0,300,1,100,-1,false,guigu_juexingzhen_qisha_child,,20
852,852,Súc Địa Thành Thốn,Hỗ trợ bản thân,Chiêu thức tuyệt diệu do gia tộc Quỷ Cốc dùng lý lẽ Đạo gia dẫn vào Vũ bộ sáng tạo ra. Sau khi dùng có thể dịch chuyển nhanh đến vị trí chỉ định,FightSkillGuiGu2_4,1160,-1,-1,,"0,Cast_qc;0,Cast_qc3",,,,,,,Active,Blink,12,95,false,45,true,false,15,0,600,Self,0,300,1,-1,-1,true,guigu_suodichengcun,,20
853,853,Tuyệt Tinh Trận - Tham Lang,Trận pháp,"Dùng Vạn Pháp Phù Lục và Tinh Tú Trận Kỳ, mượn sức mạnh diệu pháp của Tham Lang Tinh. Sau khi dùng kích hoạt Tham Lang Trận, giúp đồng đội tăng tất cả thuộc tính tấn công",FightSkillGuiGu2_3,1159,-1,-1,,"0,Cast_qc;0,Cast_qc2;0,PreCast_TuTinhTran;0,PreCast_TuTinhTran_3;0,PreCast_TuTinhTran_Black",,,,,,guigu_juexingzhen_tanlang,Active,Mark,12,95,false,80,true,false,0,15,600,SelfAndAlly,0,300,1,-1,-1,true,guigu_juexingzhen_tanlang,,20
85301,-1,Tuyệt Tinh Trận - Tham Lang - Hỗ trợ,,Tăng tất cả thuộc tính tấn công của bản thân,FightSkillGuiGu2_3,-1,-1,-1,,,,,"0,PreCast_TuTinhTran_4",,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,10,0,SelfAndAlly,0,300,1,100,-1,false,guigu_juexingzhen_tanlang_child,,20
854,854,Vạn Túc Thần Quang,Tấn công một mục tiêu,"Võ lâm tối cao tuyệt học, căn cứ đẳng cấp tâm pháp tạo thành thương tổn",FightSkillshipotianjing_12,1162,-1,-1,,,,,,,,,Active,RangedSingleTarget,12,96,false,1,true,true,15,0,600,Enemy,0,300,1,100,-1,true,eighthbook_damage_magical,,20
855,855,Bộ Canh Đạp Đẩu,Khống chế một mục tiêu,"Võ lâm tối cao tuyệt học, căn cứ đẳng cấp tâm quy định thời gian khống chế mục tiêu",FightSkillGuiGu1_13,1156,-1,-1,,,,,,,,,Active,RangedSingleTarget,12,96,false,1,true,false,15,0,600,Enemy,0,300,1,100,-1,true,eighthbook_control_magical,,20
856,856,Thái Cực Thần Công,Hỗ trợ đồng đội,Kỹ năng hỗ trợ của đệ tử phái Quỷ Cốc. Sau khi sử dụng có thể gia tăng công kích của bạn hữu,FightSkillGuiGu2_11,1172,-1,-1,,"600,SubCast_TaoHoaTamSinh;600,SubCast_TaoHoaTamSinh_Black",,,,,,,Active,SingleTargetBuff,12,95,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,guigu_taijishengong,,20
900,900,Nhã Tụng Chi Âm,Tấn công một mục tiêu liên tục,Công phu nhập môn của đệ tử Đào Hoa. Sử dụng có thể liên tục gây sát thương cho mục tiêu,FightSkillTaoHuaDao_6,1296,-1,-1,,"0,Cast_DH;0,Cast_NhaTungChiAm","0,Fly_NhaTungChiAm","0,EXP_NhaTungChiAm",,,,,Active,RangedSingleTarget,13,97,true,1,true,true,15,0,800,Enemy,0,300,3,-1,-1,false,taohua_yasongzhiyin,,20
901,901,Bát Liệt Chi Vũ,Ly nhân chi thuật,"Tuyệt chiêu điều khiển Ly nhân nhảy múa của Đào Hoa Đảo, có thể truyền đi tám loại thanh âm theo tám hướng gió, làm động cả tám phương trời. Sử dụng giúp tạo ra một Ly nhân tại vị trí chỉ định, gây sát thương cho toàn bộ kẻ địch xung quanh",FightSkillTaoHuaDao_7,1313,-1,-1,,"0,Cast_DH;0,Cast_BatLietChiVu","0,Fly_BatLietChiVu","0,EXP_BatLietChiVu",,,,,Active,MultipleTargetsAroundPosition,13,97,true,10,true,false,15,3,600,Enemy,0,300,1,-1,-1,true,taohua_baliezhiwu,,20
90101,-1,Ám Thương,,Tăng sát thương phải chịu gây ra bởi kỹ năng của phái Đào Hoa,fightskilltaohuadao_5,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,taohua_anshang,,20
90102,-1,Giảm Thương,,Giảm sát thương phải chịu,fightskilltaohuadao_13,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,taohua_jianshang,,20
902,902,Trịnh Vĩ Chi Khúc,Hỗ trợ đồng đội,Sự quan tâm của đệ tử Đào Hoa dành cho hảo hữu. Sử dụng giúp tăng chính xác và né tránh của hảo hữu,FightSkillTaoHuaDao_8,1299,-1,-1,,"0,Cast_DH;0,Cast_TrinhViChiKhuc",,,,,,,Active,SingleTargetBuff,13,97,true,1,false,false,15,0,800,PeacePlayer,0,300,1,-1,-1,true,taohua_zhengweizhiqu,,20
903,903,Nhân Chi Khả Tru,Ly nhân chi thuật,Chiêu thức chính đạo gây ra những đòn chí tử trừng trị kẻ ác bằng sự chính nghĩa từ trái tim. Sử dụng gây sát thương thuộc tính băng cực lớn lên mục tiêu,FightSkillTaoHuaDao2_5,1300,-1,-1,,"0,Cast_DH;0,Cast_NhanChiKhaTru","0,Fly_NhanChiKhaTru","0,EXP_NhanChiKhaTru",,,,,Active,RangedSingleTarget,13,98,true,45,true,true,15,0,800,Enemy,0,300,1,-1,-1,true,taohua_renzhikezhu,,20
